,contestId,index,name,type,points,rating,tags
6444,65,D,Harry Potter and the Sorting Hat,PROGRAMMING,2000.0,2200.0,"['brute force', 'dfs and similar', 'hashing']"
6445,65,C,Harry Potter and the Golden Snitch,PROGRAMMING,1500.0,2100.0,"['binary search', 'geometry']"
6446,65,B,Harry Potter and the History of Magic,PROGRAMMING,1000.0,1700.0,"['brute force', 'greedy', 'implementation']"
6447,65,A,Harry Potter and Three Spells,PROGRAMMING,500.0,1800.0,"['implementation', 'math']"
6448,64,I,Sort the Table,PROGRAMMING,,2400.0,"['*special', 'sortings']"
6449,64,H,Table Bowling,PROGRAMMING,,2300.0,"['*special', 'sortings']"
6450,64,G,Path Canonization,PROGRAMMING,,2200.0,['*special']
6451,64,F,Domain,PROGRAMMING,,2000.0,"['*special', 'expression parsing']"
6452,64,E,Prime Segment,PROGRAMMING,,1800.0,"['*special', 'brute force']"
6453,64,D,Presents,PROGRAMMING,,1800.0,"['*special', 'greedy']"
6454,64,C,Table,PROGRAMMING,,1600.0,"['*special', 'greedy', 'implementation', 'math']"
6455,64,B,Expression,PROGRAMMING,,1500.0,"['*special', 'expression parsing']"
6456,64,A,Factorial,PROGRAMMING,,1300.0,"['*special', 'implementation']"
6457,63,E,Sweets Game,PROGRAMMING,2500.0,2000.0,"['bitmasks', 'dfs and similar', 'dp', 'games', 'implementation']"
6458,63,D,Dividing Island,PROGRAMMING,2000.0,1900.0,['constructive algorithms']
6459,63,C,Bulls and Cows,PROGRAMMING,1500.0,1700.0,"['brute force', 'implementation']"
6460,63,B,Settlers' Training,PROGRAMMING,1000.0,1200.0,['implementation']
6461,63,A,Sinking Ship,PROGRAMMING,500.0,900.0,"['implementation', 'sortings', 'strings']"
6462,62,E,World Evil,PROGRAMMING,2500.0,2700.0,"['dp', 'flows']"
6463,62,D,Wormhouse,PROGRAMMING,2000.0,2300.0,"['dfs and similar', 'graphs']"
6464,62,C,Inquisition,PROGRAMMING,1500.0,2300.0,"['geometry', 'implementation', 'sortings']"
6465,62,B,Tyndex.Brome,PROGRAMMING,1000.0,1800.0,"['binary search', 'implementation']"
6466,62,A,A Student's Dream,PROGRAMMING,500.0,1300.0,"['greedy', 'math']"
6467,61,E,Enemy is weak,PROGRAMMING,2500.0,1900.0,"['data structures', 'trees']"
6468,61,D,Eternal Victory,PROGRAMMING,2000.0,1800.0,"['dfs and similar', 'graphs', 'greedy', 'shortest paths', 'trees']"
6469,61,C,Capture Valerian,PROGRAMMING,1500.0,2000.0,['math']
6470,61,B,Hard Work,PROGRAMMING,1000.0,1300.0,['strings']
6471,61,A,Ultra-Fast Mathematician,PROGRAMMING,500.0,800.0,['implementation']
6472,60,E,Mushroom Gnomes,PROGRAMMING,2500.0,2600.0,"['math', 'matrices']"
6473,60,D,Savior,PROGRAMMING,2000.0,2500.0,"['brute force', 'dsu', 'math']"
6474,60,C,Mushroom Strife,PROGRAMMING,1500.0,2100.0,"['brute force', 'dfs and similar']"
6475,60,B,Serial Time!,PROGRAMMING,1000.0,1400.0,"['dfs and similar', 'dsu']"
6476,60,A,Where Are My Flakes?,PROGRAMMING,500.0,1300.0,"['implementation', 'two pointers']"
6477,59,E,Shortest Path,PROGRAMMING,2500.0,2000.0,"['graphs', 'shortest paths']"
6478,59,D,Team Arrangement,PROGRAMMING,2000.0,2000.0,"['constructive algorithms', 'greedy', 'implementation']"
6479,59,C,Title,PROGRAMMING,1500.0,1600.0,['expression parsing']
6480,59,B,Fortune Telling,PROGRAMMING,1000.0,1200.0,"['implementation', 'number theory']"
6481,59,A,Word,PROGRAMMING,500.0,800.0,"['implementation', 'strings']"
6482,58,E,Expression,PROGRAMMING,2500.0,2400.0,['dp']
6483,58,D,Calendar,PROGRAMMING,2000.0,2000.0,"['greedy', 'strings']"
6484,58,C,Trees,PROGRAMMING,1500.0,1800.0,['brute force']
6485,58,B,Coins,PROGRAMMING,1000.0,1300.0,['greedy']
6486,58,A,Chat room,PROGRAMMING,500.0,1000.0,"['greedy', 'strings']"
6487,57,E,Chess,PROGRAMMING,2500.0,3000.0,"['math', 'shortest paths']"
6488,57,D,Journey,PROGRAMMING,2000.0,2500.0,"['dp', 'math']"
6489,57,C,Array,PROGRAMMING,1500.0,1900.0,"['combinatorics', 'math']"
6490,57,B,Martian Architecture,PROGRAMMING,1000.0,1600.0,['implementation']
6491,57,A,Square Earth?,PROGRAMMING,500.0,1300.0,"['dfs and similar', 'greedy', 'implementation']"
6492,56,E,Domino Principle,PROGRAMMING,2500.0,2200.0,"['binary search', 'data structures', 'sortings']"
6493,56,D,Changing a String,PROGRAMMING,2000.0,2100.0,['dp']
6494,56,C,Corporation Mail,PROGRAMMING,1500.0,1700.0,"['data structures', 'expression parsing', 'implementation']"
6495,56,B,Spoilt Permutation,PROGRAMMING,1000.0,1300.0,['implementation']
6496,56,A,Bar,PROGRAMMING,500.0,1000.0,['implementation']
6497,55,E,Very simple problem,PROGRAMMING,2500.0,2500.0,"['geometry', 'two pointers']"
6498,55,D,Beautiful numbers,PROGRAMMING,2000.0,2500.0,"['dp', 'number theory']"
6499,55,C,Pie or die,PROGRAMMING,1500.0,1900.0,['games']
6500,55,B,Smallest number,PROGRAMMING,1000.0,1600.0,['brute force']
6501,55,A,Flea travel,PROGRAMMING,500.0,1200.0,"['implementation', 'math']"
6502,54,E,Vacuum Сleaner,PROGRAMMING,2500.0,2700.0,['geometry']
6503,54,D,Writing a Song,PROGRAMMING,2000.0,2100.0,"['brute force', 'dp', 'strings']"
6504,54,C,First Digit Law,PROGRAMMING,1500.0,2000.0,"['dp', 'math', 'probabilities']"
6505,54,B,Cutting Jigsaw Puzzle,PROGRAMMING,1000.0,1800.0,"['hashing', 'implementation']"
6506,54,A,Presents,PROGRAMMING,500.0,1300.0,['implementation']
6507,53,E,Dead Ends,PROGRAMMING,2500.0,2500.0,"['bitmasks', 'dp']"
6508,53,D,Physical Education,PROGRAMMING,2000.0,1500.0,['sortings']
6509,53,C,Little Frog,PROGRAMMING,1500.0,1200.0,['constructive algorithms']
6510,53,B,Blog Photo,PROGRAMMING,1000.0,1700.0,"['binary search', 'implementation']"
6511,53,A,Autocomplete,PROGRAMMING,500.0,1100.0,['implementation']
6512,52,C,Circular RMQ,PROGRAMMING,1500.0,2200.0,['data structures']
6513,52,B,Right Triangles,PROGRAMMING,1000.0,1600.0,['combinatorics']
6514,52,A,123-sequence,PROGRAMMING,500.0,900.0,['implementation']
6515,51,F,Caterpillar,PROGRAMMING,3000.0,2800.0,"['dfs and similar', 'dp', 'graphs', 'trees']"
6516,51,E,Pentagon,PROGRAMMING,2500.0,2400.0,"['combinatorics', 'graphs', 'matrices']"
6517,51,D,Geometrical problem,PROGRAMMING,2000.0,2200.0,['implementation']
6518,51,C,Three Base Stations,PROGRAMMING,1500.0,1800.0,"['binary search', 'greedy']"
6519,51,B,bHTML Tables Analisys,PROGRAMMING,1000.0,1700.0,['expression parsing']
6520,51,A,Cheaterius's Problem,PROGRAMMING,500.0,1300.0,['implementation']
6521,50,E,Square Equation Roots,PROGRAMMING,2500.0,2300.0,['math']
6522,50,D,Bombing,PROGRAMMING,2000.0,2100.0,"['binary search', 'dp', 'probabilities']"
6523,50,C,Happy Farm 5,PROGRAMMING,1500.0,2000.0,['geometry']
6524,50,B,Choosing Symbol Pairs,PROGRAMMING,1000.0,1500.0,['strings']
6525,50,A,Domino piling,PROGRAMMING,500.0,800.0,"['greedy', 'math']"
6526,49,E,Common ancestor,PROGRAMMING,2500.0,2300.0,['dp']
6527,49,D,Game,PROGRAMMING,2000.0,1800.0,"['brute force', 'dp', 'implementation']"
6528,49,C,Disposition,PROGRAMMING,1500.0,1700.0,"['constructive algorithms', 'math']"
6529,49,B,Sum,PROGRAMMING,1000.0,1500.0,['math']
6530,49,A,Sleuth,PROGRAMMING,500.0,800.0,['implementation']
6531,48,H,Black and White,PROGRAMMING,,2800.0,['constructive algorithms']
6532,48,G,Galaxy Union,PROGRAMMING,,2700.0,"['dp', 'trees', 'two pointers']"
6533,48,F,Snow sellers,PROGRAMMING,,2800.0,"['greedy', 'sortings']"
6534,48,E,Ivan the Fool VS Gorynych the Dragon,PROGRAMMING,,2100.0,"['dp', 'games', 'graphs']"
6535,48,D,Permutations,PROGRAMMING,,1500.0,['greedy']
6536,48,C,The Race,PROGRAMMING,,1800.0,['math']
6537,48,B,Land Lot,PROGRAMMING,,1200.0,"['brute force', 'implementation']"
6538,48,A,Rock-paper-scissors,PROGRAMMING,,900.0,"['implementation', 'schedules']"
6539,47,E,Cannon,PROGRAMMING,2500.0,2200.0,"['data structures', 'geometry', 'sortings']"
6540,47,D,Safe,PROGRAMMING,2000.0,2200.0,['brute force']
6541,47,C,Crossword,PROGRAMMING,1500.0,2000.0,['implementation']
6542,47,B,Coins,PROGRAMMING,1000.0,1200.0,['implementation']
6543,47,A,Triangular numbers,PROGRAMMING,500.0,800.0,"['brute force', 'math']"
6544,46,G,Emperor's Problem,PROGRAMMING,,2500.0,['geometry']
6545,46,F,Hercule Poirot Problem,PROGRAMMING,,2300.0,"['dsu', 'graphs']"
6546,46,E,Comb,PROGRAMMING,,1900.0,"['data structures', 'dp']"
6547,46,D,Parking Lot,PROGRAMMING,,1800.0,"['data structures', 'implementation']"
6548,46,C,Hamsters and Tigers,PROGRAMMING,,1600.0,['two pointers']
6549,46,B,T-shirts from Sponsor,PROGRAMMING,,1100.0,['implementation']
6550,46,A,Ball Game,PROGRAMMING,,800.0,"['brute force', 'implementation']"
6551,45,J,Planting Trees,PROGRAMMING,,1800.0,['constructive algorithms']
6552,45,I,TCMCF+++,PROGRAMMING,,1400.0,['greedy']
6553,45,H,Road Problem,PROGRAMMING,,2100.0,['graphs']
6554,45,G,Prime Problem,PROGRAMMING,,2200.0,['number theory']
6555,45,F,Goats and Wolves,PROGRAMMING,,2500.0,['greedy']
6556,45,E,Director,PROGRAMMING,,2000.0,"['constructive algorithms', 'greedy']"
6557,45,D,Event Dates,PROGRAMMING,,1900.0,"['greedy', 'meet-in-the-middle', 'sortings']"
6558,45,C,Dancing Lessons,PROGRAMMING,,1900.0,['data structures']
6559,45,B,School,PROGRAMMING,,2200.0,"['dp', 'dsu']"
6560,45,A,Codecraft III,PROGRAMMING,,900.0,['implementation']
6561,44,J,Triminoes,PROGRAMMING,,2000.0,"['constructive algorithms', 'greedy']"
6562,44,I,Toys,PROGRAMMING,,2300.0,"['brute force', 'combinatorics']"
6563,44,H,Phone Number,PROGRAMMING,,1700.0,['dp']
6564,44,G,Shooting Gallery,PROGRAMMING,,2500.0,"['data structures', 'implementation']"
6565,44,F,BerPaint,PROGRAMMING,,2700.0,"['geometry', 'graphs']"
6566,44,E,Anfisa the Monkey,PROGRAMMING,,1400.0,['dp']
6567,44,D,Hyperdrive,PROGRAMMING,,1800.0,['math']
6568,44,C,Holidays,PROGRAMMING,,1300.0,['implementation']
6569,44,B,Cola,PROGRAMMING,,1500.0,['implementation']
6570,44,A,Indian Summer,PROGRAMMING,,900.0,['implementation']
6571,43,E,Race,PROGRAMMING,2500.0,2300.0,"['brute force', 'implementation', 'two pointers']"
6572,43,D,Journey,PROGRAMMING,2000.0,2000.0,"['brute force', 'constructive algorithms', 'implementation']"
6573,43,C,Lucky Tickets,PROGRAMMING,1500.0,1300.0,['greedy']
6574,43,B,Letter,PROGRAMMING,1000.0,1100.0,"['implementation', 'strings']"
6575,43,A,Football,PROGRAMMING,500.0,1000.0,['strings']
6576,42,E,Baldman and the military,PROGRAMMING,2500.0,2700.0,"['dfs and similar', 'graphs', 'trees']"
6577,42,D,Strange town,PROGRAMMING,2000.0,2300.0,"['constructive algorithms', 'math']"
6578,42,C,Safe cracking,PROGRAMMING,1500.0,2200.0,"['brute force', 'constructive algorithms']"
6579,42,B,Game of chess unfinished,PROGRAMMING,1000.0,1700.0,['implementation']
6580,42,A,Guilty --- to the kitchen!,PROGRAMMING,500.0,1400.0,"['greedy', 'implementation']"
6581,41,E,3-cycles,PROGRAMMING,2500.0,1900.0,"['constructive algorithms', 'graphs', 'greedy']"
6582,41,D,Pawn,PROGRAMMING,2000.0,1900.0,['dp']
6583,41,C,Email address,PROGRAMMING,1500.0,1300.0,"['expression parsing', 'implementation']"
6584,41,B,Martian Dollar,PROGRAMMING,1000.0,1400.0,['brute force']
6585,41,A,Translation,PROGRAMMING,500.0,800.0,"['implementation', 'strings']"
6586,40,E,Number Table,PROGRAMMING,2500.0,2500.0,['combinatorics']
6587,40,D,Interesting Sequence,PROGRAMMING,2000.0,2600.0,['math']
6588,40,C,Berland Square,PROGRAMMING,1500.0,2300.0,"['implementation', 'math']"
6589,40,B,Repaintings,PROGRAMMING,1000.0,1600.0,['math']
6590,40,A,Find Color,PROGRAMMING,500.0,1300.0,"['constructive algorithms', 'geometry', 'implementation', 'math']"
6591,39,K,Testing,PROGRAMMING,,2600.0,[]
6592,39,J,Spelling Check,PROGRAMMING,,1500.0,"['hashing', 'implementation', 'strings']"
6593,39,I,Tram,PROGRAMMING,,2500.0,[]
6594,39,H,Multiplication Table,PROGRAMMING,,1300.0,['implementation']
6595,39,G,Inverse Function,PROGRAMMING,,2400.0,['implementation']
6596,39,F,Pacifist frogs,PROGRAMMING,,1300.0,['implementation']
6597,39,E,What Has Dirichlet Got to Do with That?,PROGRAMMING,,2000.0,"['dp', 'games']"
6598,39,D,Cubical Planet,PROGRAMMING,,1100.0,['math']
6599,39,C,Moon Craters,PROGRAMMING,,2100.0,"['dp', 'sortings']"
6600,39,B,Company Income Growth,PROGRAMMING,,1300.0,['greedy']
6601,39,A,C*++ Calculations,PROGRAMMING,,2000.0,"['expression parsing', 'greedy']"
6602,38,H,The Great Marathon,PROGRAMMING,,2400.0,['dp']
6603,38,G,Queue,PROGRAMMING,,2300.0,['data structures']
6604,38,F,Smart Boy,PROGRAMMING,,2100.0,"['dp', 'games', 'strings']"
6605,38,E,Let's Go Rolling!,PROGRAMMING,,1800.0,"['dp', 'sortings']"
6606,38,D,Vasya the Architect,PROGRAMMING,,1900.0,['implementation']
6607,38,C,Blinds,PROGRAMMING,,1400.0,['brute force']
6608,38,B,Chess,PROGRAMMING,,1200.0,"['brute force', 'implementation', 'math']"
6609,38,A,Army,PROGRAMMING,,800.0,['implementation']
6610,37,E,Trial for Chief,PROGRAMMING,2500.0,2600.0,"['graphs', 'greedy', 'shortest paths']"
6611,37,D,Lesson Timetable,PROGRAMMING,2000.0,2300.0,"['combinatorics', 'dp', 'math']"
6612,37,C,Old Berland Language,PROGRAMMING,1500.0,1900.0,"['data structures', 'greedy', 'trees']"
6613,37,B,Computer Game,PROGRAMMING,1000.0,1800.0,"['greedy', 'implementation']"
6614,37,A,Towers,PROGRAMMING,500.0,1000.0,['sortings']
6615,36,E,Two Paths,PROGRAMMING,2500.0,2600.0,"['constructive algorithms', 'dsu', 'graphs', 'implementation']"
6616,36,D,New Game with a Chess Piece,PROGRAMMING,2000.0,2300.0,['games']
6617,36,C,Bowls,PROGRAMMING,1500.0,2200.0,"['geometry', 'implementation']"
6618,36,B,Fractal,PROGRAMMING,1000.0,1600.0,['implementation']
6619,36,A,Extra-terrestrial Intelligence,PROGRAMMING,500.0,1300.0,['implementation']
6620,35,E,Parade,PROGRAMMING,2500.0,2100.0,"['data structures', 'sortings']"
6621,35,D,Animals,PROGRAMMING,2000.0,1700.0,"['dp', 'greedy']"
6622,35,C,Fire Again,PROGRAMMING,1500.0,1500.0,"['brute force', 'dfs and similar', 'shortest paths']"
6623,35,B,Warehouse,PROGRAMMING,1000.0,1700.0,['implementation']
6624,35,A,Shell Game,PROGRAMMING,500.0,1000.0,['implementation']
6625,34,E,Collisions,PROGRAMMING,2500.0,2000.0,"['brute force', 'implementation', 'math']"
6626,34,D,Road Map,PROGRAMMING,2000.0,1600.0,"['dfs and similar', 'graphs']"
6627,34,C,Page Numbers,PROGRAMMING,1500.0,1300.0,"['expression parsing', 'implementation', 'sortings', 'strings']"
6628,34,B,Sale,PROGRAMMING,1000.0,900.0,"['greedy', 'sortings']"
6629,34,A,Reconnaissance 2,PROGRAMMING,500.0,800.0,['implementation']
6630,33,E,Helper,PROGRAMMING,2500.0,2600.0,[]
6631,33,D,Knights,PROGRAMMING,2000.0,2000.0,"['geometry', 'graphs', 'shortest paths', 'sortings']"
6632,33,C,Wonderful Randomized Sum,PROGRAMMING,1500.0,1800.0,['greedy']
6633,33,B,String Problem,PROGRAMMING,1000.0,1800.0,['shortest paths']
6634,33,A,What is for dinner?,PROGRAMMING,500.0,1200.0,"['greedy', 'implementation']"
6635,32,E,Hide-and-Seek,PROGRAMMING,2500.0,2400.0,"['geometry', 'implementation']"
6636,32,D,Constellation,PROGRAMMING,2000.0,1600.0,['implementation']
6637,32,C,Flea,PROGRAMMING,1500.0,1700.0,['math']
6638,32,B,Borze,PROGRAMMING,1000.0,800.0,"['expression parsing', 'implementation']"
6639,32,A,Reconnaissance,PROGRAMMING,500.0,800.0,['brute force']
6640,31,E,TV Game,PROGRAMMING,2500.0,2400.0,['dp']
6641,31,D,Chocolate,PROGRAMMING,2000.0,2000.0,"['dfs and similar', 'implementation']"
6642,31,C,Schedule,PROGRAMMING,1500.0,1700.0,['implementation']
6643,31,B,Sysadmin Bob,PROGRAMMING,1000.0,1500.0,"['greedy', 'implementation', 'strings']"
6644,31,A,Worms Evolution,PROGRAMMING,500.0,1200.0,['implementation']
6645,30,E,Tricky and Clever Password,PROGRAMMING,2500.0,2800.0,"['binary search', 'constructive algorithms', 'data structures', 'greedy', 'hashing', 'strings']"
6646,30,D,King's Problem?,PROGRAMMING,2000.0,2600.0,"['geometry', 'greedy']"
6647,30,C,Shooting Gallery,PROGRAMMING,1500.0,1800.0,"['dp', 'probabilities']"
6648,30,B,Codeforces World Finals,PROGRAMMING,1000.0,1700.0,['implementation']
6649,30,A,Accounting,PROGRAMMING,500.0,1400.0,"['brute force', 'math']"
6650,29,E,Quarrel,PROGRAMMING,2500.0,2400.0,"['graphs', 'shortest paths']"
6651,29,D,Ant on the Tree,PROGRAMMING,2000.0,2000.0,"['constructive algorithms', 'dfs and similar', 'trees']"
6652,29,C,Mail Stamps,PROGRAMMING,1500.0,1700.0,"['data structures', 'dfs and similar', 'graphs', 'implementation']"
6653,29,B,Traffic Lights,PROGRAMMING,1000.0,1500.0,['implementation']
6654,29,A,Spit Problem,PROGRAMMING,500.0,1000.0,['brute force']
6655,28,E,DravDe saves the world,PROGRAMMING,2500.0,2800.0,"['geometry', 'math']"
6656,28,D,"Don't fear, DravDe is kind",PROGRAMMING,2000.0,2400.0,"['binary search', 'data structures', 'dp', 'hashing']"
6657,28,C,Bath Queue,PROGRAMMING,1500.0,2200.0,"['combinatorics', 'dp', 'probabilities']"
6658,28,B,pSort,PROGRAMMING,1000.0,1600.0,"['dfs and similar', 'dsu', 'graphs']"
6659,28,A,Bender Problem,PROGRAMMING,500.0,1600.0,['implementation']
6660,27,E,Number With The Given Amount Of Divisors,PROGRAMMING,2500.0,2000.0,"['brute force', 'dp', 'number theory']"
6661,27,D,Ring Road 2,PROGRAMMING,2000.0,2200.0,"['2-sat', 'dfs and similar', 'dsu', 'graphs']"
6662,27,C,Unordered Subsequence,PROGRAMMING,1500.0,1900.0,"['constructive algorithms', 'greedy']"
6663,27,B,Tournament,PROGRAMMING,1000.0,1300.0,"['bitmasks', 'brute force', 'dfs and similar', 'greedy']"
6664,27,A,Next Test,PROGRAMMING,500.0,1200.0,"['implementation', 'sortings']"
6665,26,E,Multithreading,PROGRAMMING,2500.0,2400.0,['constructive algorithms']
6666,26,D,Tickets,PROGRAMMING,2000.0,2400.0,"['combinatorics', 'math', 'probabilities']"
6667,26,C,Parquet,PROGRAMMING,1500.0,2000.0,"['combinatorics', 'constructive algorithms', 'greedy', 'implementation']"
6668,26,B,Regular Bracket Sequence,PROGRAMMING,1000.0,1400.0,['greedy']
6669,26,A,Almost Prime,PROGRAMMING,500.0,900.0,['number theory']
6670,25,E,Test,PROGRAMMING,,2200.0,"['hashing', 'strings']"
6671,25,D,Roads not only in Berland,PROGRAMMING,,1900.0,"['dsu', 'graphs', 'trees']"
6672,25,C,Roads in Berland,PROGRAMMING,,1900.0,"['graphs', 'shortest paths']"
6673,25,B,Phone numbers,PROGRAMMING,,1100.0,['implementation']
6674,25,A,IQ test,PROGRAMMING,,1300.0,['brute force']
6675,24,E,Berland collider,PROGRAMMING,,2300.0,['binary search']
6676,24,D,Broken robot,PROGRAMMING,,2400.0,"['dp', 'math', 'probabilities']"
6677,24,C,Sequence of points,PROGRAMMING,,1800.0,"['geometry', 'implementation', 'math']"
6678,24,B,F1 Champions,PROGRAMMING,,1500.0,['implementation']
6679,24,A,Ring road,PROGRAMMING,,1400.0,['graphs']
6680,23,E,Tree,PROGRAMMING,,2500.0,['dp']
6681,23,D,Tetragon,PROGRAMMING,,2600.0,"['geometry', 'math']"
6682,23,C,Oranges and Apples,PROGRAMMING,,2500.0,"['constructive algorithms', 'sortings']"
6683,23,B,Party,PROGRAMMING,,1600.0,"['constructive algorithms', 'graphs', 'math']"
6684,23,A,You're Given a String...,PROGRAMMING,,1200.0,"['brute force', 'greedy']"
6685,22,E,Scheme,PROGRAMMING,,2300.0,"['dfs and similar', 'graphs', 'trees']"
6686,22,D,Segments,PROGRAMMING,,1900.0,"['greedy', 'sortings']"
6687,22,C,System Administrator,PROGRAMMING,,1700.0,['graphs']
6688,22,B,Bargaining Table,PROGRAMMING,,1500.0,"['brute force', 'dp']"
6689,22,A,Second Order Statistics,PROGRAMMING,,800.0,['brute force']
6690,21,D,Traveling Graph,PROGRAMMING,2000.0,2400.0,"['bitmasks', 'graph matchings', 'graphs']"
6691,21,C,Stripe 2,PROGRAMMING,1500.0,2000.0,"['binary search', 'dp', 'sortings']"
6692,21,B,Intersection,PROGRAMMING,1000.0,2000.0,"['implementation', 'math']"
6693,21,A,Jabber ID,PROGRAMMING,500.0,1900.0,"['implementation', 'strings']"
6694,20,C,Dijkstra?,PROGRAMMING,1500.0,1900.0,"['graphs', 'shortest paths']"
6695,20,B,Equation,PROGRAMMING,1000.0,2000.0,['math']
6696,20,A,BerOS file system,PROGRAMMING,500.0,1700.0,['implementation']
6697,19,E,Fairy,PROGRAMMING,,2900.0,"['dfs and similar', 'divide and conquer', 'dsu']"
6698,19,D,Points,PROGRAMMING,,2800.0,['data structures']
6699,19,C,Deletion of Repeats,PROGRAMMING,,2200.0,"['greedy', 'hashing', 'string suffix structures']"
6700,19,B,Checkout Assistant,PROGRAMMING,,1900.0,['dp']
6701,19,A,World Football Cup,PROGRAMMING,,1400.0,['implementation']
6702,18,E,Flag 2,PROGRAMMING,,2000.0,['dp']
6703,18,D,Seller Bob,PROGRAMMING,,2000.0,"['brute force', 'dp', 'greedy']"
6704,18,C,Stripe,PROGRAMMING,,1200.0,"['data structures', 'implementation']"
6705,18,B,Platforms,PROGRAMMING,,1700.0,"['brute force', 'math']"
6706,18,A,Triangle,PROGRAMMING,,1500.0,"['brute force', 'geometry']"
6707,17,E,Palisection,PROGRAMMING,,2900.0,['strings']
6708,17,D,Notepad,PROGRAMMING,,2400.0,['number theory']
6709,17,C,Balance,PROGRAMMING,,2500.0,['dp']
6710,17,B,Hierarchy,PROGRAMMING,,1500.0,"['dfs and similar', 'dsu', 'greedy', 'shortest paths']"
6711,17,A,Noldbach problem,PROGRAMMING,,1000.0,"['brute force', 'math', 'number theory']"
